city,latitude,longitude,name,province
Pendleton,45.656863,-118.810088,Mcdonalds,OR
Decatur,33.77819,-84.295842,Mcdonalds,GA
Douglasville,33.731508,-84.73673,Mcdonalds,GA
Oregon City,45.334883,-122.589765,Mcdonalds,OR
Ontario,44.024706,-116.940583,Mcdonalds,OR
Ontario,44.024706,-116.940583,Mcdonalds,OR
Winter Springs,28.650648,-81.269726,Arbys,FL
Oakridge,43.747162,-122.486358,Mcdonalds,OR
Newport,44.647361,-124.053022,Mcdonalds,OR
Dalton,34.65458,-84.980898,Mcdonalds,GA
Dalton,34.65458,-84.980898,Mcdonalds,GA
Dallas,33.868809,-84.841628,Mcdonalds,GA
Medford,42.371763,-122.855932,Mcdonalds,OR
Cumming,34.186966,-84.142456,Mcdonalds,GA
Medford,42.339557,-122.872146,Mcdonalds,OR
Long Beach,46.341977,-124.05442,Mcdonalds,WA
Covington,33.614464,-83.920178,Mcdonalds,GA
Nashville,35.9784,-77.974215,Subway,NC
Newton,35.646477,-81.26355,Subway,NC
Conyers,33.627899,-83.977799,Mcdonalds,GA
Conyers,33.627899,-83.977799,Mcdonalds,GA
Mount Airy,36.473546,-80.611793,Subway,NC
Mooresville,35.582983,-80.874128,Subway,NC
Morganton,35.725336,-81.692565,Subway,NC
Columbus,32.5324,-84.967533,Mcdonalds,GA
Columbus,32.5324,-84.967533,Mcdonalds,GA
Kinston,35.262313,-77.644783,Subway,NC
Cartersville,34.15733,-84.816204,Mcdonalds,GA
Carrollton,33.596396,-85.036596,Mcdonalds,GA
Carrollton,33.596396,-85.036596,Mcdonalds,GA
Jackson,32.326801,-90.172307,Mcdonalds,MS
Snow Hill,35.442179,-77.668133,Mcdonalds,NC
Crestview,30.7873,-86.55969,Arbys,FL
Santa Ana,33.727985,-117.885151,Subway,CA
Santa Ana,33.6964,-117.885408,Subway,CA
Santa Ana,33.769219,-117.835744,Subway,CA
Raleigh,35.90928,-78.727544,Mcdonalds,NC
Livingston,45.64066,-110.571452,Mcdonalds,MT
Deer Lodge,46.411823,-112.724593,Mcdonalds,MT
Deer Lodge,46.411823,-112.724593,Mcdonalds,MT
Deer Lodge,46.411823,-112.724593,Mcdonalds,MT
Elizabeth City,36.329474,-76.226337,Mcdonalds,NC
Mooresville,35.557833,-80.856348,Mcdonalds,NC
Smithfield,35.519613,-78.314004,Mcdonalds,NC
Charlotte,35.276966,-80.794009,Mcdonalds,NC
Lenoir,35.91401,-81.527586,Mcdonalds,NC
Gulfport,30.450438,-89.103813,Mcdonalds,MS
Charlotte,35.19287,-80.795726,Mcdonalds,NC
Jackson,32.31227,-90.177959,Mcdonalds,MS
Randleman,35.822904,-79.822825,Mcdonalds,NC
Tarboro,35.905248,-77.562595,Mcdonalds,NC
Independence,44.851161,-123.204255,Mcdonalds,OR
Hood River,45.709696,-121.532872,Mcdonalds,OR
Hood River,45.711475,-121.499772,Mcdonalds,OR
Gresham,45.489761,-122.475544,Mcdonalds,OR
Salem,44.990019,-122.987467,Mcdonalds,OR
Gladstone,45.383197,-122.58201,Mcdonalds,OR
Grants Pass,42.437441,-123.307733,Mcdonalds,OR
Farmington,42.500184,-83.357749,Arbys,MI
Winterville,35.546412,-77.404309,Chick Fil-A,NC
Florence,43.974386,-124.097926,Mcdonalds,OR
Eugene,44.048015,-123.145834,Mcdonalds,OR
Eugene,44.095702,-123.126687,Mcdonalds,OR
Falls Church,38.868724,-77.144013,Chick Fil-A,VA
Falls Church,38.868724,-77.144013,Chick Fil-A,VA
Corvallis,44.566313,-123.259904,Mcdonalds,OR
Coos Bay,43.361532,-124.213226,Mcdonalds,OR
Columbus,39.980981,-82.83474,Chick Fil-A,OH
Bend,44.048984,-121.331653,Mcdonalds,OR
Bend,44.020936,-121.324566,Mcdonalds,OR
Astoria,46.190432,-123.836124,Mcdonalds,OR
Astoria,46.190432,-123.836124,Mcdonalds,OR
Albany,44.642616,-123.064759,Mcdonalds,OR
Winner,43.376558,-99.850683,Mcdonalds,SD
Vermillion,42.788466,-96.929214,Mcdonalds,SD
Sioux Falls,43.516712,-96.771109,Mcdonalds,SD
Watertown,44.89069,-97.060755,Mcdonalds,SD
Spearfish,44.501289,-103.860878,Mcdonalds,SD
Sioux Falls,43.529298,-96.688086,Mcdonalds,SD
Sioux Falls,43.514831,-96.77452,Mcdonalds,SD
Rapid City,44.081793,-103.256176,Mcdonalds,SD
Rapid City,44.097617,-103.201638,Mcdonalds,SD
Rapid City,44.09567,-103.150262,Mcdonalds,SD
Pierre,44.370576,-100.360388,Mcdonalds,SD
Chamberlain,43.809754,-99.331061,Mcdonalds,SD
Alexandria,45.942085,-95.312621,Taco Bell,MN
Brookings,44.311492,-96.778289,Mcdonalds,SD
Minneapolis,45.100401,-93.261821,Taco Bell,MN
Chanhassen,44.862427,-93.545212,Taco Bell,MN
Minneapolis,44.836406,-93.289271,Taco Bell,MN
La Crosse,43.773454,-91.217936,Taco Bell,WI
Minneapolis,45.129052,-93.257356,Taco Bell,MN
Saint Paul,44.949379,-93.018372,Taco Bell,MN
Minneapolis,44.947993,-93.273227,Taco Bell,MN
Burnsville,44.772818,-93.305195,Taco Bell,MN
Saint Paul,44.99229,-93.146918,Taco Bell,MN
Savage,44.748779,-93.380588,Taco Bell,MN
Gilroy,37.00287,-121.55097,Arbys,CA
Hamilton,39.390724,-84.512034,Arbys,OH
Ermine,37.123476,-82.782979,Arbys,KY
Maysville,38.635851,-83.791233,Arbys,KY
South Williamson,37.654201,-82.272153,Arbys,KY
Macomb,42.629748,-82.914552,Arbys,MI
Oacoma,43.803192,-99.394397,Arbys,SD
Manchester,42.956836,-71.431785,Arbys,NH
Broken Bow,34.019276,-94.739067,Arbys,OK
Frackville,40.768785,-76.223857,Arbys,PA
Medford,42.313247,-122.860231,Arbys,OR
Sayre,41.981524,-76.543623,Arbys,PA
Dublin,37.084733,-80.690316,Arbys,VA
Gordonsville,37.979247,-78.210747,Arbys,VA
Tucson,32.502841,-110.925483,Arbys,AZ
Hamilton,39.423607,-84.584287,Arbys,OH
Milford,39.191253,-84.254849,Arbys,OH
Cincinnati,39.145862,-84.625642,Arbys,OH
Cincinnati,39.225036,-84.516375,Arbys,OH
Middletown,39.500007,-84.350646,Arbys,OH
Mason,39.357377,-84.26839,Arbys,OH
Hot Springs National Park,34.490828,-93.087125,Arbys,AR
Albuquerque,35.175602,-106.592743,Arbys,NM
Shepherdsville,37.989576,-85.708683,Arbys,KY
McMinnville,45.22944,-123.171326,Arbys,OR
Danville,36.582443,-79.351877,Burger King,VA
Union,38.431621,-90.971016,Arbys,MO
Saint Cloud,45.563438,-94.142246,Arbys,MN
Thief River Falls,48.119546,-96.184237,Arbys,MN
Worthington,43.63511,-95.594416,Arbys,MN
Mankato,44.166422,-93.950449,Arbys,MN
Rochester,44.006546,-92.475045,Arbys,MN
Minneapolis,45.15777,-93.234152,Arbys,MN
Minneapolis,45.196941,-93.352381,Arbys,MN
Minneapolis,44.835821,-93.289168,Arbys,MN
Minneapolis,44.965776,-93.349947,Arbys,MN
Osseo,45.0977,-93.447752,Arbys,MN
Shakopee,44.776371,-93.41555,Arbys,MN
Saint Paul,44.728567,-93.218517,Arbys,MN
Saint Paul,44.921734,-93.166681,Arbys,MN
Faribault,44.293146,-93.289314,Arbys,MN
Saint Paul,45.035373,-93.018161,Arbys,MN
Lindstrom,45.391838,-92.854527,Arbys,MN
Cambridge,45.572166,-93.194886,Arbys,MN
Compton,33.895706,-118.22063,Burger King,CA
Compton,33.895706,-118.22063,Burger King,CA
Compton,33.895706,-118.22063,Burger King,CA
Chula Vista,32.626972,-117.08742,Mcdonalds,CA
Knoxville,36.006911,-84.018081,Burger King,TN
Citrus Heights,38.677958,-121.2652,Burger King,CA
Citrus Heights,38.677958,-121.2652,Burger King,CA
Willows,39.52263,-122.21168,Mcdonalds,CA
Castro Valley,37.694563,-122.085455,Burger King,CA
Campbell,37.294339,-121.950871,Burger King,CA
Carmichael,38.632,-121.3288,Burger King,CA
Canoga Park,34.19788,-118.606399,Arbys,CA
Spanish Fork,40.123976,-111.642624,Burger King,UT
Brea,33.911434,-117.865544,Arbys,CA
Park City,40.658326,-111.507084,Burger King,UT
Atascadero,35.474274,-120.654576,Burger King,CA
Layton,41.072556,-111.978598,Burger King,UT
Hurricane,37.176458,-113.300377,Burger King,UT
Benicia,38.06753,-122.168337,Burger King,CA
Uvalde,29.21207,-99.778349,Burger King,TX
Barstow,34.891772,-117.001755,Burger King,CA
Bellflower,33.872425,-118.118195,Burger King,CA
Sherman,33.645878,-96.612181,Burger King,TX
Baldwin Park,34.084904,-117.965034,Burger King,CA
Azusa,34.12867,-117.88797,Chick Fil-A,CA
Azusa,34.12867,-117.88797,Chick Fil-A,CA
Homewood,41.569335,-87.636192,Taco Bell,IL
Antioch,38.00562,-121.755602,Burger King,CA
Round Lake,42.379367,-88.090594,Taco Bell,IL
Rockford,42.242169,-88.979761,Taco Bell,IL
Richmond,42.481616,-88.306089,Taco Bell,IL
Richmond,42.481616,-88.306089,Taco Bell,IL
Peru,41.369912,-89.127509,Taco Bell,IL
Peru,41.369912,-89.127509,Taco Bell,IL
Peoria,40.725904,-89.632557,Taco Bell,IL
Palos Hills,41.689687,-87.807139,Taco Bell,IL
Pekin,40.560185,-89.620775,Taco Bell,IL
Belton,34.582264,-82.47881,Mcdonalds,SC
North Chicago,42.318766,-87.86647,Taco Bell,IL
Normal,40.510327,-88.959485,Taco Bell,IL
Niles,42.017637,-87.806548,Taco Bell,IL
Morton,40.625831,-89.464451,Taco Bell,IL
Montgomery,41.71974,-88.319428,Taco Bell,IL
Moline,41.466329,-90.507118,Taco Bell,IL
Jamestown,46.88957,-98.71822,Arbys,ND
Jessup,39.167616,-76.783963,Mcdonalds,MD
Joliet,41.57939,-88.165058,Taco Bell,IL
Glendale Heights,41.935996,-88.071188,Taco Bell,IL
Freeport,42.272672,-89.63141,Taco Bell,IL
Freeport,42.272672,-89.63141,Taco Bell,IL
Hanover,39.153002,-76.723817,Mcdonalds,MD
Eloy,32.806598,-111.67189,Arbys,AZ
Ellicott City,39.250777,-76.813101,Mcdonalds,MD
Elkton,39.635133,-75.805571,Mcdonalds,MD
Dundalk,39.264906,-76.527427,Mcdonalds,MD
Dundalk,39.264906,-76.527427,Mcdonalds,MD
Crisfield,37.991003,-75.844143,Mcdonalds,MD
Columbia,39.185679,-76.843415,Mcdonalds,MD
Clarksville,39.210178,-76.937833,Mcdonalds,MD
Chestertown,39.225371,-76.070907,Mcdonalds,MD
Catonsville,39.284946,-76.759683,Mcdonalds,MD
Sebastopol,38.394035,-122.818689,Mcdonalds,CA
McKinney,33.158926,-96.680845,Mcdonalds,TX
Shreveport,32.448789,-93.781072,Burger King,LA
Alexandria,31.345107,-92.517004,Burger King,LA
Fitchburg,42.582414,-71.775218,Burger King,MA
Springfield,42.108163,-72.576647,Burger King,MA
Winnfield,31.936107,-92.653639,Burger King,LA
Bastrop,32.78127,-91.901043,Burger King,LA
Baton Rouge,30.385667,-91.064558,Burger King,LA
Shreveport,32.448172,-93.865242,Burger King,LA
Baton Rouge,30.433078,-91.057839,Burger King,LA
Baton Rouge,30.433078,-91.057839,Burger King,LA
Zachary,30.647977,-91.151824,Burger King,LA
Fayetteville,35.07857,-78.940747,Mcdonalds,NC
Fayetteville,35.07857,-78.940747,Mcdonalds,NC
Port Allen,30.406769,-91.229842,Burger King,LA
Grand Rapids,42.842144,-85.624731,Taco Bell,MI
Opelousas,30.519384,-92.074994,Burger King,LA
New Iberia,29.968869,-91.835925,Burger King,LA
Bryant,34.621132,-92.498826,Arbys,AR
Hagerstown,39.691607,-77.738818,Burger King,MD
Hagerstown,39.626191,-77.767691,Burger King,MD
Hagerstown,39.600468,-77.729678,Burger King,MD
Grantsville,39.690789,-79.103802,Burger King,MD
Cumberland,39.637928,-78.832937,Burger King,MD
Frostburg,39.642962,-78.909752,Burger King,MD
Windsor Mill,39.353322,-76.755754,Burger King,MD
Windsor Mill,39.353322,-76.755754,Burger King,MD
Rosedale,39.32338,-76.502491,Burger King,MD
Rosedale,39.32338,-76.502491,Burger King,MD
Catonsville,39.289591,-76.726646,Burger King,MD
Baltimore,39.297176,-76.529346,Burger King,MD
Havre de Grace,39.546763,-76.106205,Burger King,MD
Glen Burnie,39.135989,-76.597223,Burger King,MD
Silver Spring,39.05768,-77.084654,Burger King,MD
Hyattsville,38.939492,-76.906024,Burger King,MD
Hyattsville,38.984017,-76.975083,Burger King,MD
Hyattsville,38.984017,-76.975083,Burger King,MD
Las Vegas,36.158309,-115.162684,Mcdonalds,NV
Sparks,39.527755,-119.701355,Mcdonalds,NV
North Las Vegas,36.239482,-115.160893,Mcdonalds,NV
Las Vegas,36.158558,-115.263132,Mcdonalds,NV
Las Vegas,36.09383,-115.294615,Mcdonalds,NV
Las Vegas,36.169828,-115.142841,Mcdonalds,NV
Las Vegas,36.195232,-115.161299,Mcdonalds,NV
Las Vegas,36.195232,-115.161299,Mcdonalds,NV
Las Vegas,36.172774,-115.20044,Mcdonalds,NV
Las Vegas,36.236888,-115.061636,Mcdonalds,NV
Las Vegas,36.123133,-115.242839,Mcdonalds,NV
North Las Vegas,36.188148,-115.115191,Mcdonalds,NV
Las Vegas,36.114851,-115.209048,Mcdonalds,NV
Las Vegas,36.100467,-115.224087,Mcdonalds,NV
Las Vegas,36.114523,-115.195934,Mcdonalds,NV
Las Vegas,36.119881,-115.138031,Mcdonalds,NV
Las Vegas,36.159167,-115.079606,Mcdonalds,NV
Las Vegas,36.164519,-115.06323,Mcdonalds,NV
Las Vegas,36.137324,-115.064924,Mcdonalds,NV
Las Vegas,36.111142,-115.062752,Mcdonalds,NV
Las Vegas,36.113844,-115.066665,Mcdonalds,NV
Las Vegas,36.113844,-115.066665,Mcdonalds,NV
Henderson,36.061115,-115.033495,Mcdonalds,NV
Boulder City,35.971334,-114.849553,Mcdonalds,NV
Kalispell,48.203448,-114.307145,Taco Bell,MT
Great Falls,47.521028,-111.308274,Taco Bell,MT
Pearl,32.282241,-90.118333,Taco Bell,MS
Clarksdale,34.189784,-90.577591,Taco Bell,MS
Urbana,40.116302,-88.220945,Taco Bell,IL
Yuma,32.697157,-114.624638,Taco Bell,AZ
Tucson,32.350373,-110.97579,Taco Bell,AZ
Tucson,32.356885,-111.091432,Taco Bell,AZ
Tucson,32.286587,-110.964259,Taco Bell,AZ
Tucson,32.162055,-110.94266,Taco Bell,AZ
Tucson,32.207496,-110.857543,Taco Bell,AZ
Tucson,32.207496,-110.857543,Taco Bell,AZ
Tucson,32.250912,-110.918865,Taco Bell,AZ
Tempe,33.363763,-111.911152,Taco Bell,AZ
Tempe,33.363763,-111.911152,Taco Bell,AZ
Surprise,33.609206,-112.356741,Taco Bell,AZ
Scottsdale,33.537573,-111.885038,Taco Bell,AZ
Scottsdale,33.613253,-111.926347,Taco Bell,AZ
Phoenix,33.40627,-111.978863,Taco Bell,AZ
Phoenix,33.639046,-112.149911,Taco Bell,AZ
Haleyville,34.227995,-87.621764,Taco Bell,AL
Greenville,31.855389,-86.640842,Taco Bell,AL
Birmingham,33.557866,-86.889551,Taco Bell,AL
Green Bay,44.555863,-88.057722,Taco Bell,WI
Green Bay,44.555863,-88.057722,Taco Bell,WI
Green Bay,44.522663,-88.062164,Taco Bell,WI
De Pere,44.462654,-88.117323,Taco Bell,WI
Fond du Lac,43.783309,-88.412355,Taco Bell,WI
Taylor,42.256217,-83.241127,Burger King,MI
Taylor,42.213722,-83.229223,Burger King,MI
Romulus,42.223662,-83.385421,Burger King,MI
Plymouth,42.395612,-83.485614,Burger King,MI
Dearborn,42.297904,-83.284666,Burger King,MI
Ann Arbor,42.284725,-83.838496,Burger King,MI
Saint Clair Shores,42.472813,-82.905312,Burger King,MI
Palmyra,44.829194,-69.296653,Burger King,ME
Presque Isle,46.700549,-68.010114,Burger King,ME
Ellsworth,44.538525,-68.415028,Burger King,ME
Ellsworth,44.538525,-68.415028,Burger King,ME
Sanford,43.419098,-70.755742,Burger King,ME
Cornersville,35.30936,-86.87959,Mcdonalds,TN
Cornersville,35.30936,-86.87959,Mcdonalds,TN
Cornersville,35.30936,-86.87959,Mcdonalds,TN
Dickson,36.02263,-87.33807,Mcdonalds,TN
Newnan,33.38493,-84.78484,Mcdonalds,GA
Newnan,33.37642,-84.75432,Mcdonalds,GA
Morrow,33.56206,-84.320597,Mcdonalds,GA
Milledgeville,33.074009,-83.225008,Mcdonalds,GA
Milledgeville,33.11724,-83.2647,Mcdonalds,GA
Metter,32.37662,-82.06306,Mcdonalds,GA
McDonough,33.42853,-84.179288,Mcdonalds,GA
Augusta,33.507432,-82.142786,Mcdonalds,GA
Augusta,33.507432,-82.142786,Mcdonalds,GA
Marietta,34.022903,-84.426488,Mcdonalds,GA
Marietta,33.980562,-84.463039,Mcdonalds,GA
Marietta,33.871264,-84.467985,Mcdonalds,GA
Manchester,32.853488,-84.617255,Mcdonalds,GA
Macon,32.834019,-83.636248,Mcdonalds,GA
Macon,32.900297,-83.686901,Mcdonalds,GA
Macon,32.811978,-83.723079,Mcdonalds,GA
Lithonia,33.702364,-84.168463,Mcdonalds,GA
Lavonia,34.443451,-83.114122,Mcdonalds,GA
Kennesaw,34.060645,-84.592795,Mcdonalds,GA
Saint Joseph,39.735438,-94.801106,Taco Bell,MO
Saint Charles,38.787706,-90.512078,Taco Bell,MO
Perryville,37.711784,-89.890735,Taco Bell,MO
Pacific,38.484707,-90.760092,Taco Bell,MO
Saint Louis,38.690958,-90.389834,Taco Bell,MO
Monett,36.913555,-93.913564,Taco Bell,MO
Monett,36.913555,-93.913564,Taco Bell,MO
Mount Vernon,37.094525,-93.814544,Taco Bell,MO
Maryland Heights,38.715528,-90.452975,Taco Bell,MO
Kirksville,40.185961,-92.571955,Taco Bell,MO
Kansas City,39.246764,-94.574317,Taco Bell,MO
Kansas City,39.068408,-94.583579,Taco Bell,MO
Jefferson City,38.554882,-92.19907,Taco Bell,MO
Hazelwood,38.786821,-90.351463,Taco Bell,MO
Fenton,38.513119,-90.441099,Taco Bell,MO
Florissant,38.772846,-90.305189,Taco Bell,MO
Eureka,38.504591,-90.643431,Taco Bell,MO
Park Hills,37.874667,-90.512367,Taco Bell,MO
Farmington,37.7911,-90.432989,Taco Bell,MO
Dexter,36.803572,-89.980024,Taco Bell,MO
Columbia,38.964735,-92.334883,Taco Bell,MO
Columbia,38.947002,-92.334374,Taco Bell,MO
Columbia,38.909489,-92.33195,Taco Bell,MO
Columbia,38.963799,-92.288570000000007,Taco Bell,MO
Littleton,39.56643,-104.984059,Burger King,CO
Livingston,36.376645,-85.338262,Arbys,TN
Phoenix,33.524418,-112.116097,Burger King,AZ
Phoenix,33.524418,-112.116097,Burger King,AZ
Knoxville,36.027337,-83.928196,Arbys,TN
Knoxville,35.904871,-84.142712,Arbys,TN
Knoxville,36.004299,-84.019892,Arbys,TN
Mount Juliet,36.174747000000004,-86.5126,Arbys,TN
Jonesborough,36.300038,-82.469068,Arbys,TN
Jackson,35.657745,-88.850925,Arbys,TN
Jackson,35.681656,-88.856849,Arbys,TN
Hixson,35.199009,-85.16108,Arbys,TN
Hixson,35.199009,-85.16108,Arbys,TN
Greeneville,36.170171,-82.819643,Arbys,TN
Greeneville,36.170171,-82.819643,Arbys,TN
Dickson,36.021612,-87.3397,Arbys,TN
Columbia,35.643902,-86.891575,Arbys,TN
Chattanooga,35.009665,-85.220524,Arbys,TN
Chattanooga,35.040875,-85.152459,Arbys,TN
Memphis,35.205193,-89.795492,Arbys,TN
Sioux Falls,43.602681,-96.7106,Arbys,SD
Rapid City,44.096701,-103.15038,Arbys,SD
Summerville,33.023425,-80.172055,Arbys,SC
Spartanburg,34.950739,-81.918285,Arbys,SC
Brighton,39.986507,-104.797381,Dairy Queen,CO
Seaford,38.64614,-75.596986,Dairy Queen,DE
Redding,40.582248,-122.354262,Dairy Queen,CA
Westminster,33.725075,-117.988953,Dairy Queen,CA
San Diego,32.768495,-117.148562,Dairy Queen,CA
Gonzales,36.513944,-121.437059,Dairy Queen,CA
Littleton,39.571848,-104.988563,Dairy Queen,CO
Denver,39.702302,-104.940606,Dairy Queen,CO
Flint,42.990574,-83.65351,Burger King,MI
Flint,43.088438,-83.694148,Burger King,MI
Durant,33.991121,-96.377859,Mcdonalds,OK
Hartland,42.633676,-83.746238,Burger King,MI
Sachse,32.978659,-96.591288,Subway,TX
Arlington,32.643919,-97.075422,Subway,TX
Waterford,42.691102,-83.38723,Burger King,MI
Wagoner,35.956703,-95.395267,Mcdonalds,OK
Cuero,29.091554,-97.284129,Subway,TX
Bixby,35.987891,-95.885956,Mcdonalds,OK
Amarillo,35.161595,-101.90514,Subway,TX
Waco,31.53293,-97.19316,Subway,TX
Weatherford,32.735363,-97.769207,Subway,TX
Poteau,35.072841,-94.628967,Mcdonalds,OK
Glenpool,35.958672,-96.009608,Mcdonalds,OK
McAlester,34.927398,-95.743864,Mcdonalds,OK
Edmond,35.652771,-97.463067,Mcdonalds,OK
Guthrie,35.863246,-97.425374,Mcdonalds,OK
Oklahoma City,35.463722,-97.388153,Mcdonalds,OK
Oklahoma City,35.334207,-97.530398,Mcdonalds,OK
Oklahoma City,35.348769,-97.497641,Mcdonalds,OK
San Diego,32.832368,-117.159573,Subway,CA
Hope,33.678128,-93.601565,Taco Bell,AR
Hope,33.678128,-93.601565,Taco Bell,AR
Fort Smith,35.385245,-94.403232,Taco Bell,AR
Fort Smith,35.385245,-94.403232,Taco Bell,AR
Conway,35.092248,-92.468102,Taco Bell,AR
Cabot,34.980033,-92.030321,Taco Bell,AR
Bentonville,36.372432,-94.221497,Taco Bell,AR
Janesville,42.679177,-89.050859,Taco Bell,WI
Hayward,37.651282,-122.105066,Dairy Queen,CA
Boulder,40.033998,-105.258437,Dairy Queen,CO
Ventura,34.266241,-119.24889,Dairy Queen,CA
Chandler,33.301721,-111.898723,Dairy Queen,AZ
National City,32.656337,-117.065813,Dairy Queen,CA
Glen Burnie,39.167289,-76.622321,Taco Bell,MD
Plattsmouth,41.002434,-95.894986,Subway,NE
Tullahoma,35.373156,-86.221718,Mcdonalds,TN
Arapahoe,40.306316,-99.896556,Subway,NE
Dayton,35.459354,-85.046898,Mcdonalds,TN
Grand Island,40.830827,-98.380752,Subway,NE
Signal Mountain,35.140875,-85.327275,Mcdonalds,TN
Signal Mountain,35.140875,-85.327275,Mcdonalds,TN
Midland,32.003568,-102.13702,Arbys,TX
Hixson,35.140829,-85.248355,Mcdonalds,TN
Ocoee,35.127103,-84.720553,Mcdonalds,TN
Lubbock,33.548206,-101.885068,Arbys,TX
Dunlap,35.378379,-85.384848,Mcdonalds,TN
Hixson,35.201114,-85.158938,Mcdonalds,TN
Humble,29.998212,-95.18681,Arbys,TX
Spring Hill,35.74481,-86.93916,Mcdonalds,TN
Spring Hill,35.74481,-86.93916,Mcdonalds,TN
Nashville,36.142389,-86.743079,Mcdonalds,TN
Cleveland,35.201159,-84.844775,Mcdonalds,TN
Grapevine,32.927231,-97.087478,Arbys,TX
Nashville,36.086234,-86.694938,Mcdonalds,TN
Nashville,36.156083,-86.787663,Mcdonalds,TN
Nashville,36.145691,-86.811808,Mcdonalds,TN
White House,36.468971,-86.678718,Mcdonalds,TN
Shelbyville,35.513214,-86.452045,Mcdonalds,TN
Smithville,35.95728,-85.81157,Mcdonalds,TN
Old Hickory,36.25791,-86.65756,Mcdonalds,TN
Murfreesboro,35.841338,-86.391189,Mcdonalds,TN
Oregon City,45.368348,-122.59941,Subway,OR
Mount Juliet,36.23145,-86.51437,Mcdonalds,TN
Oakland,43.544354,-123.284679,Subway,OR
Windsor,40.478104,-104.927004,Subway,CO
Newport,44.654551,-124.055182,Subway,OR
North Bend,43.391444,-124.243445,Subway,OR
Molalla,45.149569,-122.576653,Subway,OR
Hendersonville,36.321601,-86.623146,Mcdonalds,TN
Lebanon,36.2162,-86.33171,Mcdonalds,TN
Lebanon,36.2162,-86.33171,Mcdonalds,TN
Gunnison,38.544396,-106.926458,Subway,CO
Lake Oswego,45.414873,-122.663907,Subway,OR
Gallatin,36.385619,-86.45516,Mcdonalds,TN
John Day,44.415886,-118.952675,Subway,OR
Goodlettsville,36.30015,-86.69999,Mcdonalds,TN
Hartsville,36.39974,-86.16198,Mcdonalds,TN
San Diego,32.979812,-117.080543,Chick Fil-A,CA
San Diego,32.979812,-117.080543,Chick Fil-A,CA
Lake Orion,42.762813,-83.242852,Arbys,MI
Buford,34.143102,-83.952528,Mcdonalds,GA
Buford,34.094968,-84.01159,Mcdonalds,GA
Buford,34.094968,-84.01159,Mcdonalds,GA
Lewes,38.749052,-75.166667,Arbys,DE
Scottsdale,33.612761,-111.926225,Burger King,AZ
Springdale,36.171556,-94.139055,Burger King,AR
Milford,41.238404,-73.036471,Burger King,CT
Arvada,39.812335,-105.140035,Burger King,CO
Surprise,33.638127,-112.332204,Burger King,AZ
Parker,39.538827,-104.769641,Arbys,CO
Denver,39.914335,-104.94128,Arbys,CO
Martinsburg,39.48159,-77.957305,Arbys,WV
Cabot,34.976966,-92.027031,Burger King,AR
Littleton,39.568734,-105.109425,Arbys,CO
Tucson,32.398868,-110.956718,Burger King,AZ
Denver,39.73969,-105.116192,Burger King,CO
Brighton,39.971988,-104.828004,Arbys,CO
Brighton,39.971988,-104.828004,Arbys,CO
Grantsville,39.692319,-79.100152,Arbys,MD
Cleveland,30.35479,-95.091272,Arbys,TX
Spring,30.10386,-95.396513,Arbys,TX
Port Washington,43.409465,-87.871594,Arbys,WI
Rensselaer,40.94148,-87.217484,Arbys,IN
Rensselaer,40.94148,-87.217484,Arbys,IN
Rensselaer,40.94148,-87.217484,Arbys,IN
Marquette,46.550951,-87.455973,Arbys,MI
Palm Desert,33.721045,-116.395199,Arbys,CA
Wapakoneta,40.560822,-84.172283,Arbys,OH
Wadsworth,41.049229,-81.729378,Arbys,OH
Whitmore Lake,42.442885,-83.758571,Arbys,MI
Rosedale,39.336473,-76.483844,Arbys,MD
Monaca,40.671195,-80.312716,Arbys,PA
Grandview,38.903952,-94.529981,Subway,MO
Seaside,36.606641,-121.846898,Mcdonalds,CA
Cypress,33.817718,-118.037309,Dairy Queen,CA
Vandalia,38.977146,-89.100449,Mcdonalds,IL
Urbana,40.118229,-88.204407,Mcdonalds,IL
Taylorville,39.552717,-89.298838,Mcdonalds,IL
Sullivan,39.600814,-88.607598,Mcdonalds,IL
Orlando,28.494787,-81.396849,Subway,FL
Winter Park,28.60055,-81.326367,Subway,FL
Sumter,33.951732,-80.496244,Subway,SC
North Myrtle Beach,33.829647,-78.671306,Subway,SC
Simpsonville,34.66241,-82.26043,Subway,SC
